,date,price,upanddown,check
2809,2012-04-29,3.26,0.00,
2810,2012-04-30,3.26,0.00,
2811,2012-05-01,3.26,0.00,
2812,2012-05-02,3.25,-0.31,
2813,2012-05-03,3.25,0.00,
2814,2012-05-04,3.24,-0.31,
2815,2012-05-05,3.24,-0.31,
2816,2012-05-06,3.24,-0.31,
2817,2012-05-07,3.24,0.00,
2818,2012-05-08,3.29,+ 1.54,
2819,2012-05-09,3.28,-0.30,
2820,2012-05-10,3.26,-0.61,
2821,2012-05-11,3.25,-0.31,
2822,2012-05-12,3.25,-0.31,
2823,2012-05-13,3.25,-0.31,
2824,2012-05-14,3.26,+ 0.31,
2825,2012-05-15,3.26,0.00,
2826,2012-05-16,3.26,0.00,
2827,2012-05-17,3.26,0.00,
2828,2012-05-18,3.26,0.00,
2829,2012-05-19,3.26,0.00,
2830,2012-05-20,3.26,0.00,
2831,2012-05-21,3.26,0.00,
2832,2012-05-22,3.26,0.00,
2833,2012-05-23,3.26,0.00,
2834,2012-05-24,3.26,0.00,
2835,2012-05-25,3.26,0.00,
2836,2012-05-26,3.26,0.00,
2837,2012-05-27,3.26,0.00,
2838,2012-05-28,3.26,0.00,
2839,2012-05-29,3.26,0.00,
2840,2012-05-30,3.26,0.00,
2841,2012-05-31,3.27,+ 0.31,
2842,2012-06-01,3.25,-0.61,
2843,2012-06-02,3.25,-0.61,
2844,2012-06-03,3.25,-0.61,
2845,2012-06-04,3.27,+ 0.62,
2846,2012-06-05,3.27,0.00,
2847,2012-06-06,3.27,0.00,
2848,2012-06-07,3.26,-0.31,
2849,2012-06-08,3.26,0.00,
2850,2012-06-09,3.26,0.00,
2851,2012-06-10,3.26,0.00,
2852,2012-06-11,3.26,0.00,
2853,2012-06-12,3.26,0.00,
2854,2012-06-13,3.26,0.00,
2855,2012-06-14,3.26,0.00,
2856,2012-06-15,3.26,0.00,
2857,2012-06-16,3.26,0.00,
2858,2012-06-17,3.26,0.00,
2859,2012-06-18,3.26,0.00,
2860,2012-06-19,3.25,-0.31,
2861,2012-06-20,3.26,+ 0.31,
2862,2012-06-21,3.26,0.00,
2863,2012-06-22,3.26,0.00,
2864,2012-06-23,3.26,0.00,
2865,2012-06-24,3.26,0.00,
2866,2012-06-25,3.25,-0.31,
2867,2012-06-26,3.25,0.00,
2868,2012-06-27,3.24,-0.31,
2869,2012-06-28,3.25,+ 0.31,
2870,2012-06-29,3.26,+ 0.31,
2871,2012-06-30,3.26,+ 0.31,
2872,2012-07-01,3.26,+ 0.31,
2873,2012-07-02,3.25,-0.31,
2874,2012-07-03,3.25,0.00,
2875,2012-07-04,3.25,0.00,
2876,2012-07-05,3.25,0.00,
2877,2012-07-06,3.25,0.00,
2878,2012-07-07,3.25,0.00,
2879,2012-07-08,3.25,0.00,
2880,2012-07-09,3.25,0.00,
2881,2012-07-10,3.29,+ 1.23,
2882,2012-07-11,3.25,-1.22,
2883,2012-07-12,3.00,-7.69,
2884,2012-07-13,3.00,0.00,
2885,2012-07-14,3.00,0.00,
2886,2012-07-15,3.00,0.00,
2887,2012-07-16,3.01,+ 0.33,
2888,2012-07-17,3.01,0.00,
2889,2012-07-18,3.00,-0.33,
2890,2012-07-19,3.01,+ 0.33,
2891,2012-07-20,3.00,-0.33,
2892,2012-07-21,3.00,-0.33,
2893,2012-07-22,3.00,-0.33,
2894,2012-07-23,3.00,0.00,
2895,2012-07-24,3.00,0.00,
2896,2012-07-25,3.01,+ 0.33,
2897,2012-07-26,3.00,-0.33,
2898,2012-07-27,3.00,0.00,
2899,2012-07-28,3.00,0.00,
2900,2012-07-29,3.00,0.00,
2901,2012-07-30,3.00,0.00,
2902,2012-07-31,3.02,+ 0.67,
2903,2012-08-01,3.00,-0.66,
2904,2012-08-02,2.99,-0.33,
2905,2012-08-03,3.00,+ 0.33,
2906,2012-08-04,3.00,+ 0.33,
2907,2012-08-05,3.00,+ 0.33,
2908,2012-08-06,2.99,-0.33,
2909,2012-08-07,2.99,0.00,
2910,2012-08-08,2.99,0.00,
2911,2012-08-09,3.00,+ 0.33,
2912,2012-08-10,2.99,-0.33,
2913,2012-08-11,2.99,-0.33,
2914,2012-08-12,2.99,-0.33,
2915,2012-08-13,2.99,0.00,
2916,2012-08-14,3.00,+ 0.33,
2917,2012-08-15,3.00,+ 0.33,
2918,2012-08-16,3.00,0.00,
2919,2012-08-17,2.99,-0.33,
2920,2012-08-18,2.99,-0.33,
2921,2012-08-19,2.99,-0.33,
2922,2012-08-20,2.99,0.00,
2923,2012-08-21,3.00,+ 0.33,
2924,2012-08-22,3.00,0.00,
2925,2012-08-23,3.00,0.00,
2926,2012-08-24,3.00,0.00,
2927,2012-08-25,3.00,0.00,
2928,2012-08-26,3.00,0.00,
2929,2012-08-27,2.99,-0.33,
2930,2012-08-28,3.00,+ 0.33,
2931,2012-08-29,3.00,0.00,
2932,2012-08-30,3.00,0.00,
2933,2012-08-31,3.01,+ 0.33,
2934,2012-09-01,3.01,+ 0.33,
2935,2012-09-02,3.01,+ 0.33,
2936,2012-09-03,3.00,-0.33,
2937,2012-09-04,3.01,+ 0.33,
2938,2012-09-05,3.00,-0.33,
2939,2012-09-06,3.00,0.00,
2940,2012-09-07,3.01,+ 0.33,
2941,2012-09-08,3.01,+ 0.33,
2942,2012-09-09,3.01,+ 0.33,
2943,2012-09-10,2.99,-0.66,
2944,2012-09-11,2.99,0.00,
2945,2012-09-12,2.99,0.00,
2946,2012-09-13,2.99,0.00,
2947,2012-09-14,2.99,0.00,
2948,2012-09-15,2.99,0.00,
2949,2012-09-16,2.99,0.00,
2950,2012-09-17,2.99,0.00,
2951,2012-09-18,2.99,0.00,
2952,2012-09-19,2.99,0.00,
2953,2012-09-20,3.00,+ 0.33,
2954,2012-09-21,3.00,0.00,
2955,2012-09-22,3.00,0.00,
2956,2012-09-23,3.00,0.00,
2957,2012-09-24,3.00,0.00,
2958,2012-09-25,2.99,-0.33,
2959,2012-09-26,2.99,0.00,
2960,2012-09-27,2.99,0.00,
2961,2012-09-28,3.01,+ 0.67,
2962,2012-09-29,3.01,+ 0.67,
2963,2012-09-30,3.01,+ 0.67,
2964,2012-10-01,3.01,+ 0.67,
2965,2012-10-02,2.99,-0.66,
2966,2012-10-03,2.99,-0.66,
2967,2012-10-04,3.01,+ 0.67,
2968,2012-10-05,3.00,-0.33,
2969,2012-10-06,3.00,-0.33,
2970,2012-10-07,3.00,-0.33,
2971,2012-10-08,2.99,-0.33,
2972,2012-10-09,3.00,+ 0.33,
2973,2012-10-10,3.03,+ 1.00,
2974,2012-10-11,2.75,-9.24,
2975,2012-10-12,2.75,0.00,
2976,2012-10-13,2.75,0.00,
2977,2012-10-14,2.75,0.00,
2978,2012-10-15,2.75,0.00,
2979,2012-10-16,2.75,0.00,
2980,2012-10-17,2.75,0.00,
2981,2012-10-18,2.75,0.00,
2982,2012-10-19,2.75,0.00,
2983,2012-10-20,2.75,0.00,
2984,2012-10-21,2.75,0.00,
2985,2012-10-22,2.74,-0.36,
2986,2012-10-23,2.74,0.00,
2987,2012-10-24,2.74,0.00,
2988,2012-10-25,2.75,+ 0.36,
2989,2012-10-26,2.74,-0.36,
2990,2012-10-27,2.74,-0.36,
2991,2012-10-28,2.74,-0.36,
2992,2012-10-29,2.74,0.00,
2993,2012-10-30,2.74,0.00,
2994,2012-10-31,2.75,+ 0.36,
2995,2012-11-01,2.75,0.00,
2996,2012-11-02,2.75,0.00,
2997,2012-11-03,2.75,0.00,
2998,2012-11-04,2.75,0.00,
2999,2012-11-05,2.75,0.00,
3000,2012-11-06,2.76,+ 0.36,
3001,2012-11-07,2.76,0.00,
3002,2012-11-08,2.75,-0.36,
3003,2012-11-09,2.75,0.00,
3004,2012-11-10,2.75,0.00,
3005,2012-11-11,2.75,0.00,
3006,2012-11-12,2.76,+ 0.36,
3007,2012-11-13,2.76,0.00,
3008,2012-11-14,2.76,0.00,
3009,2012-11-15,2.76,0.00,
3010,2012-11-16,2.75,-0.36,
3011,2012-11-17,2.75,-0.36,
3012,2012-11-18,2.75,-0.36,
3013,2012-11-19,2.75,0.00,
3014,2012-11-20,2.76,+ 0.36,
3015,2012-11-21,2.76,0.00,
3016,2012-11-22,2.76,0.00,
3017,2012-11-23,2.75,-0.36,
3018,2012-11-24,2.75,-0.36,
3019,2012-11-25,2.75,-0.36,
3020,2012-11-26,2.75,0.00,
3021,2012-11-27,2.75,0.00,
3022,2012-11-28,2.75,0.00,
3023,2012-11-29,2.76,+ 0.36,
3024,2012-11-30,2.77,+ 0.36,
3025,2012-12-01,2.77,+ 0.36,
3026,2012-12-02,2.77,+ 0.36,
3027,2012-12-03,2.75,-0.72,
3028,2012-12-04,2.78,+ 1.09,
3029,2012-12-05,2.74,-1.44,
3030,2012-12-06,2.75,+ 0.36,
3031,2012-12-07,2.76,+ 0.36,
3032,2012-12-08,2.76,+ 0.36,
3033,2012-12-09,2.76,+ 0.36,
3034,2012-12-10,2.75,-0.36,
3035,2012-12-11,2.75,0.00,
3036,2012-12-12,2.75,0.00,
3037,2012-12-13,2.75,0.00,
3038,2012-12-14,2.75,0.00,
3039,2012-12-15,2.75,0.00,
3040,2012-12-16,2.75,0.00,
3041,2012-12-17,2.75,0.00,
3042,2012-12-18,2.75,0.00,
3043,2012-12-19,2.75,0.00,
3044,2012-12-20,2.75,0.00,
3045,2012-12-21,2.75,0.00,
3046,2012-12-22,2.75,0.00,
3047,2012-12-23,2.75,0.00,
3048,2012-12-24,2.76,+ 0.36,
3049,2012-12-25,2.76,+ 0.36,
3050,2012-12-26,2.75,-0.36,
3051,2012-12-27,2.75,0.00,
3052,2012-12-28,2.75,0.00,
3053,2012-12-29,2.75,0.00,
3054,2012-12-30,2.75,0.00,
3055,2012-12-31,2.77,+ 0.73,
3056,2013-01-01,2.77,+ 0.73,
3057,2013-01-02,2.77,0.00,
3058,2013-01-03,2.77,0.00,
3059,2013-01-04,2.76,-0.36,
3060,2013-01-05,2.76,-0.36,
3061,2013-01-06,2.76,-0.36,
3062,2013-01-07,2.76,0.00,
3063,2013-01-08,2.76,0.00,
3064,2013-01-09,2.77,+ 0.36,
3065,2013-01-10,2.76,-0.36,
3066,2013-01-11,2.76,0.00,
3067,2013-01-12,2.76,0.00,
3068,2013-01-13,2.76,0.00,
3069,2013-01-14,2.75,-0.36,
3070,2013-01-15,2.76,+ 0.36,
3071,2013-01-16,2.75,-0.36,
3072,2013-01-17,2.75,0.00,
3073,2013-01-18,2.75,0.00,
3074,2013-01-19,2.75,0.00,
3075,2013-01-20,2.75,0.00,
3076,2013-01-21,2.76,+ 0.36,
3077,2013-01-22,2.75,-0.36,
3078,2013-01-23,2.75,0.00,
3079,2013-01-24,2.75,0.00,
3080,2013-01-25,2.75,0.00,
3081,2013-01-26,2.75,0.00,
3082,2013-01-27,2.75,0.00,
3083,2013-01-28,2.75,0.00,
3084,2013-01-29,2.75,0.00,
3085,2013-01-30,2.75,0.00,
3086,2013-01-31,2.76,+ 0.36,
3087,2013-02-01,2.75,-0.36,
3088,2013-02-02,2.75,-0.36,
3089,2013-02-03,2.75,-0.36,
3090,2013-02-04,2.75,0.00,
3091,2013-02-05,2.73,-0.73,
3092,2013-02-06,2.72,-0.37,
3093,2013-02-07,2.74,+ 0.74,
3094,2013-02-08,2.74,0.00,
3095,2013-02-09,2.74,0.00,
3096,2013-02-10,2.74,0.00,
3097,2013-02-11,2.74,0.00,
3098,2013-02-12,2.75,+ 0.36,
3099,2013-02-13,2.75,0.00,
3100,2013-02-14,2.75,0.00,
3101,2013-02-15,2.75,0.00,
3102,2013-02-16,2.75,0.00,
3103,2013-02-17,2.75,0.00,
3104,2013-02-18,2.74,-0.36,
3105,2013-02-19,2.75,+ 0.36,
3106,2013-02-20,2.75,0.00,
3107,2013-02-21,2.76,+ 0.36,
3108,2013-02-22,2.75,-0.36,
3109,2013-02-23,2.75,-0.36,
3110,2013-02-24,2.75,-0.36,
3111,2013-02-25,2.76,+ 0.36,
3112,2013-02-26,2.75,-0.36,
3113,2013-02-27,2.75,0.00,
3114,2013-02-28,2.76,+ 0.36,
3115,2013-03-01,2.76,+ 0.36,
3116,2013-03-02,2.76,+ 0.36,
3117,2013-03-03,2.76,+ 0.36,
3118,2013-03-04,2.76,0.00,
3119,2013-03-05,2.74,-0.72,
3120,2013-03-06,2.74,0.00,
3121,2013-03-07,2.76,+ 0.73,
3122,2013-03-08,2.75,-0.36,
3123,2013-03-09,2.75,-0.36,
3124,2013-03-10,2.75,-0.36,
3125,2013-03-11,2.75,0.00,
3126,2013-03-12,2.75,0.00,
3127,2013-03-13,2.74,-0.36,
3128,2013-03-14,2.74,0.00,
3129,2013-03-15,2.74,0.00,
3130,2013-03-16,2.74,0.00,
3131,2013-03-17,2.74,0.00,
3132,2013-03-18,2.74,0.00,
3133,2013-03-19,2.74,0.00,
3134,2013-03-20,2.74,0.00,
3135,2013-03-21,2.74,0.00,
3136,2013-03-22,2.74,0.00,
3137,2013-03-23,2.74,0.00,
3138,2013-03-24,2.74,0.00,
3139,2013-03-25,2.74,0.00,
3140,2013-03-26,2.74,0.00,
3141,2013-03-27,2.74,0.00,
3142,2013-03-28,2.74,0.00,
3143,2013-03-29,2.75,+ 0.36,
3144,2013-03-30,2.75,+ 0.36,
3145,2013-03-31,2.75,+ 0.36,
3146,2013-04-01,2.74,-0.36,
3147,2013-04-02,2.74,0.00,
3148,2013-04-03,2.74,0.00,
3149,2013-04-04,2.74,0.00,
3150,2013-04-05,2.74,0.00,
3151,2013-04-06,2.74,0.00,
3152,2013-04-07,2.74,0.00,
3153,2013-04-08,2.74,0.00,
3154,2013-04-09,2.75,+ 0.36,
3155,2013-04-10,2.75,0.00,
3156,2013-04-11,2.74,-0.36,
3157,2013-04-12,2.73,-0.36,
3158,2013-04-13,2.73,-0.36,
3159,2013-04-14,2.73,-0.36,
3160,2013-04-15,2.74,+ 0.37,
3161,2013-04-16,2.74,0.00,
3162,2013-04-17,2.74,0.00,
3163,2013-04-18,2.74,0.00,
3164,2013-04-19,2.75,+ 0.36,
3165,2013-04-20,2.75,+ 0.36,
3166,2013-04-21,2.75,+ 0.36,
3167,2013-04-22,2.75,0.00,
3168,2013-04-23,2.75,0.00,
3169,2013-04-24,2.75,0.00,
3170,2013-04-25,2.76,+ 0.36,
3171,2013-04-26,2.76,0.00,
3172,2013-04-27,2.76,0.00,
3173,2013-04-28,2.76,0.00,
3174,2013-04-29,2.76,0.00,
3175,2013-04-30,2.78,+ 0.72,
3176,2013-05-01,2.78,+ 0.72,
3177,2013-05-02,2.76,-0.72,
3178,2013-05-03,2.76,0.00,
3179,2013-05-04,2.76,0.00,
3180,2013-05-05,2.76,0.00,
3181,2013-05-06,2.76,0.00,
3182,2013-05-07,2.76,0.00,
3183,2013-05-08,2.77,+ 0.36,
3184,2013-05-09,2.51,-9.39,
3185,2013-05-10,2.51,0.00,
3186,2013-05-11,2.51,0.00,
3187,2013-05-12,2.51,0.00,
3188,2013-05-13,2.51,0.00,
3189,2013-05-14,2.51,0.00,
3190,2013-05-15,2.51,0.00,
3191,2013-05-16,2.51,0.00,
3192,2013-05-17,2.51,0.00,
3193,2013-05-18,2.51,0.00,
3194,2013-05-19,2.51,0.00,
3195,2013-05-20,2.50,-0.40,
3196,2013-05-21,2.50,0.00,
3197,2013-05-22,2.50,0.00,
3198,2013-05-23,2.50,0.00,
3199,2013-05-24,2.50,0.00,
3200,2013-05-25,2.50,0.00,
3201,2013-05-26,2.50,0.00,
3202,2013-05-27,2.50,0.00,
3203,2013-05-28,2.50,0.00,
3204,2013-05-29,2.49,-0.40,
3205,2013-05-30,2.49,0.00,
3206,2013-05-31,2.50,+ 0.40,
3207,2013-06-01,2.50,+ 0.40,
3208,2013-06-02,2.50,+ 0.40,
3209,2013-06-03,2.49,-0.40,
3210,2013-06-04,2.52,+ 1.20,
3211,2013-06-05,2.48,-1.59,
3212,2013-06-06,2.48,-1.59,
3213,2013-06-07,2.50,+ 0.81,
3214,2013-06-08,2.50,+ 0.81,
3215,2013-06-09,2.50,+ 0.81,
3216,2013-06-10,2.49,-0.40,
3217,2013-06-11,2.49,0.00,
3218,2013-06-12,2.49,0.00,
3219,2013-06-13,2.49,0.00,
3220,2013-06-14,2.49,0.00,
3221,2013-06-15,2.49,0.00,
3222,2013-06-16,2.49,0.00,
3223,2013-06-17,2.49,0.00,
3224,2013-06-18,2.49,0.00,
3225,2013-06-19,2.49,0.00,
3226,2013-06-20,2.49,0.00,
3227,2013-06-21,2.49,0.00,
3228,2013-06-22,2.49,0.00,
3229,2013-06-23,2.49,0.00,
3230,2013-06-24,2.49,0.00,
3231,2013-06-25,2.49,0.00,
3232,2013-06-26,2.49,0.00,
3233,2013-06-27,2.50,+ 0.40,
3234,2013-06-28,2.50,0.00,
3235,2013-06-29,2.50,0.00,
3236,2013-06-30,2.50,0.00,
3237,2013-07-01,2.49,-0.40,
3238,2013-07-02,2.49,0.00,
3239,2013-07-03,2.48,-0.40,
3240,2013-07-04,2.45,-1.21,
3241,2013-07-05,2.42,-1.22,
3242,2013-07-06,2.42,-1.22,
3243,2013-07-07,2.42,-1.22,
3244,2013-07-08,2.35,-2.89,
3245,2013-07-09,2.34,-0.43,
3246,2013-07-10,2.36,+ 0.85,
3247,2013-07-11,2.48,+ 5.08,
3248,2013-07-12,2.48,0.00,
3249,2013-07-13,2.48,0.00,
3250,2013-07-14,2.48,0.00,
3251,2013-07-15,2.48,0.00,
3252,2013-07-16,2.48,0.00,
3253,2013-07-17,2.48,0.00,
3254,2013-07-18,2.48,0.00,
3255,2013-07-19,2.49,+ 0.40,
3256,2013-07-20,2.49,+ 0.40,
3257,2013-07-21,2.49,+ 0.40,
3258,2013-07-22,2.49,0.00,
3259,2013-07-23,2.48,-0.40,
3260,2013-07-24,2.49,+ 0.40,
3261,2013-07-25,2.50,+ 0.40,
3262,2013-07-26,2.50,0.00,
3263,2013-07-27,2.50,0.00,
3264,2013-07-28,2.50,0.00,
3265,2013-07-29,2.51,+ 0.40,
3266,2013-07-30,2.51,0.00,
3267,2013-07-31,2.53,+ 0.80,
3268,2013-08-01,2.52,-0.40,
3269,2013-08-02,2.49,-1.19,
3270,2013-08-03,2.49,-1.19,
3271,2013-08-04,2.49,-1.19,
3272,2013-08-05,2.49,0.00,
3273,2013-08-06,2.50,+ 0.40,
3274,2013-08-07,2.48,-0.80,
3275,2013-08-08,2.49,+ 0.40,
3276,2013-08-09,2.49,0.00,
3277,2013-08-10,2.49,0.00,
3278,2013-08-11,2.49,0.00,
3279,2013-08-12,2.50,+ 0.40,
3280,2013-08-13,2.50,0.00,
3281,2013-08-14,2.50,0.00,
3282,2013-08-15,2.50,0.00,
3283,2013-08-16,2.50,0.00,
3284,2013-08-17,2.50,0.00,
3285,2013-08-18,2.50,0.00,
3286,2013-08-19,2.50,0.00,
3287,2013-08-20,2.50,0.00,
3288,2013-08-21,2.50,0.00,
3289,2013-08-22,2.50,0.00,
3290,2013-08-23,2.50,0.00,
3291,2013-08-24,2.50,0.00,
3292,2013-08-25,2.50,0.00,
3293,2013-08-26,2.50,0.00,
3294,2013-08-27,2.50,0.00,
3295,2013-08-28,2.50,0.00,
3296,2013-08-29,2.50,0.00,
3297,2013-08-30,2.51,+ 0.40,
3298,2013-08-31,2.51,+ 0.40,
3299,2013-09-01,2.51,+ 0.40,
3300,2013-09-02,2.51,0.00,
3301,2013-09-03,2.51,0.00,
3302,2013-09-04,2.50,-0.40,
3303,2013-09-05,2.50,0.00,
3304,2013-09-06,2.50,0.00,
3305,2013-09-07,2.50,0.00,
3306,2013-09-08,2.50,0.00,
3307,2013-09-09,2.50,0.00,
3308,2013-09-10,2.51,+ 0.40,
3309,2013-09-11,2.49,-0.80,
3310,2013-09-12,2.50,+ 0.40,
3311,2013-09-13,2.50,0.00,
3312,2013-09-14,2.50,0.00,
3313,2013-09-15,2.50,0.00,
3314,2013-09-16,2.50,0.00,
3315,2013-09-17,2.50,0.00,
3316,2013-09-18,2.50,0.00,
3317,2013-09-19,2.50,0.00,
3318,2013-09-20,2.50,0.00,
3319,2013-09-21,2.50,0.00,
3320,2013-09-22,2.50,0.00,
3321,2013-09-23,2.50,0.00,
3322,2013-09-24,2.50,0.00,
3323,2013-09-25,2.50,0.00,
3324,2013-09-26,2.50,0.00,
3325,2013-09-27,2.50,0.00,
3326,2013-09-28,2.50,0.00,
3327,2013-09-29,2.50,0.00,
3328,2013-09-30,2.50,0.00,
3329,2013-10-01,2.50,0.00,
3330,2013-10-02,2.49,-0.40,
3331,2013-10-03,2.49,-0.40,
3332,2013-10-04,2.48,-0.40,
3333,2013-10-05,2.48,-0.40,
3334,2013-10-06,2.48,-0.40,
3335,2013-10-07,2.50,+ 0.81,
3336,2013-10-08,2.49,-0.40,
3337,2013-10-09,2.49,-0.40,
3338,2013-10-10,2.49,0.00,
3339,2013-10-11,2.49,0.00,
3340,2013-10-12,2.49,0.00,
3341,2013-10-13,2.49,0.00,
3342,2013-10-14,2.49,0.00,
3343,2013-10-15,2.49,0.00,
3344,2013-10-16,2.49,0.00,
3345,2013-10-17,2.49,0.00,
3346,2013-10-18,2.50,+ 0.40,
3347,2013-10-19,2.50,+ 0.40,
3348,2013-10-20,2.50,+ 0.40,
3349,2013-10-21,2.49,-0.40,
3350,2013-10-22,2.50,+ 0.40,
3351,2013-10-23,2.50,0.00,
3352,2013-10-24,2.50,0.00,
3353,2013-10-25,2.52,+ 0.80,
3354,2013-10-26,2.52,+ 0.80,
3355,2013-10-27,2.52,+ 0.80,
3356,2013-10-28,2.52,0.00,
3357,2013-10-29,2.52,0.00,
3358,2013-10-30,2.51,-0.40,
3359,2013-10-31,2.52,+ 0.40,
3360,2013-11-01,2.48,-1.59,
3361,2013-11-02,2.48,-1.59,
3362,2013-11-03,2.48,-1.59,
3363,2013-11-04,2.48,0.00,
3364,2013-11-05,2.51,+ 1.21,
3365,2013-11-06,2.49,-0.80,
3366,2013-11-07,2.50,+ 0.40,
3367,2013-11-08,2.50,0.00,
3368,2013-11-09,2.50,0.00,
3369,2013-11-10,2.50,0.00,
3370,2013-11-11,2.50,0.00,
3371,2013-11-12,2.50,0.00,
3372,2013-11-13,2.50,0.00,
3373,2013-11-14,2.50,0.00,
3374,2013-11-15,2.50,0.00,
3375,2013-11-16,2.50,0.00,
3376,2013-11-17,2.50,0.00,
3377,2013-11-18,2.50,0.00,
3378,2013-11-19,2.50,0.00,
3379,2013-11-20,2.50,0.00,
3380,2013-11-21,2.50,0.00,
3381,2013-11-22,2.50,0.00,
3382,2013-11-23,2.50,0.00,
3383,2013-11-24,2.50,0.00,
3384,2013-11-25,2.50,0.00,
3385,2013-11-26,2.49,-0.40,
3386,2013-11-27,2.49,0.00,
3387,2013-11-28,2.49,0.00,
3388,2013-11-29,2.50,+ 0.40,
3389,2013-11-30,2.50,+ 0.40,
3390,2013-12-01,2.50,+ 0.40,
3391,2013-12-02,2.49,-0.40,
3392,2013-12-03,2.49,0.00,
3393,2013-12-04,2.48,-0.40,
3394,2013-12-05,2.49,+ 0.40,
3395,2013-12-06,2.49,0.00,
3396,2013-12-07,2.49,0.00,
3397,2013-12-08,2.49,0.00,
3398,2013-12-09,2.50,+ 0.40,
3399,2013-12-10,2.50,0.00,
3400,2013-12-11,2.49,-0.40,
3401,2013-12-12,2.49,0.00,
3402,2013-12-13,2.49,0.00,
3403,2013-12-14,2.49,0.00,
3404,2013-12-15,2.49,0.00,
3405,2013-12-16,2.49,0.00,
3406,2013-12-17,2.49,0.00,
3407,2013-12-18,2.49,0.00,
3408,2013-12-19,2.50,+ 0.40,
3409,2013-12-20,2.51,+ 0.40,
3410,2013-12-21,2.51,+ 0.40,
3411,2013-12-22,2.51,+ 0.40,
3412,2013-12-23,2.52,+ 0.40,
3413,2013-12-24,2.52,0.00,
3414,2013-12-25,2.52,0.00,
3415,2013-12-26,2.51,-0.40,
3416,2013-12-27,2.50,-0.40,
3417,2013-12-28,2.50,-0.40,
3418,2013-12-29,2.50,-0.40,
3419,2013-12-30,2.51,+ 0.40,
3420,2013-12-31,2.52,+ 0.40,
3421,2014-01-01,2.52,+ 0.40,
3422,2014-01-02,2.50,-0.79,
3423,2014-01-03,2.50,-0.40,
3424,2014-01-04,2.50,-0.40,
3425,2014-01-05,2.50,-0.40,
3426,2014-01-06,2.48,-0.80,
3427,2014-01-07,2.50,+ 0.81,
3428,2014-01-08,2.49,-0.40,
3429,2014-01-09,2.49,0.00,
3430,2014-01-10,2.50,+ 0.40,
3431,2014-01-11,2.50,+ 0.40,
3432,2014-01-12,2.50,+ 0.40,
3433,2014-01-13,2.49,-0.40,
3434,2014-01-14,2.49,0.00,
3435,2014-01-15,2.49,0.00,
3436,2014-01-16,2.49,0.00,
3437,2014-01-17,2.49,0.00,
3438,2014-01-18,2.49,0.00,
3439,2014-01-19,2.49,0.00,
3440,2014-01-20,2.49,0.00,
3441,2014-01-21,2.49,0.00,
3442,2014-01-22,2.50,+ 0.40,
3443,2014-01-23,2.50,0.00,
3444,2014-01-24,2.50,0.00,
3445,2014-01-25,2.50,0.00,
3446,2014-01-26,2.50,0.00,
3447,2014-01-27,2.52,+ 0.80,
3448,2014-01-28,2.52,0.00,
3449,2014-01-29,2.51,-0.40,
3450,2014-01-30,2.51,-0.40,
3451,2014-01-31,2.51,-0.40,
3452,2014-02-01,2.51,-0.40,
3453,2014-02-02,2.51,-0.40,
3454,2014-02-03,2.47,-1.59,
3455,2014-02-04,2.48,+ 0.40,
3456,2014-02-05,2.48,0.00,
3457,2014-02-06,2.49,+ 0.40,
3458,2014-02-07,2.49,0.00,
3459,2014-02-08,2.49,0.00,
3460,2014-02-09,2.49,0.00,
3461,2014-02-10,2.49,0.00,
3462,2014-02-11,2.49,0.00,
3463,2014-02-12,2.49,0.00,
3464,2014-02-13,2.49,0.00,
3465,2014-02-14,2.49,0.00,
3466,2014-02-15,2.49,0.00,
3467,2014-02-16,2.49,0.00,
3468,2014-02-17,2.49,0.00,
3469,2014-02-18,2.49,0.00,
3470,2014-02-19,2.49,0.00,
3471,2014-02-20,2.49,0.00,
3472,2014-02-21,2.49,0.00,
3473,2014-02-22,2.49,0.00,
3474,2014-02-23,2.49,0.00,
3475,2014-02-24,2.49,0.00,
3476,2014-02-25,2.49,0.00,
3477,2014-02-26,2.47,-0.80,
3478,2014-02-27,2.48,+ 0.40,
3479,2014-02-28,2.49,+ 0.40,
3480,2014-03-01,2.49,+ 0.40,
3481,2014-03-02,2.49,+ 0.40,
3482,2014-03-03,2.49,0.00,
3483,2014-03-04,2.50,+ 0.40,
3484,2014-03-05,2.49,-0.40,
3485,2014-03-06,2.49,0.00,
3486,2014-03-07,2.49,0.00,
3487,2014-03-08,2.49,0.00,
3488,2014-03-09,2.49,0.00,
3489,2014-03-10,2.48,-0.40,
3490,2014-03-11,2.48,0.00,
3491,2014-03-12,2.48,0.00,
3492,2014-03-13,2.48,0.00,
3493,2014-03-14,2.47,-0.40,
3494,2014-03-15,2.47,-0.40,
3495,2014-03-16,2.47,-0.40,
3496,2014-03-17,2.48,+ 0.40,
3497,2014-03-18,2.47,-0.40,
3498,2014-03-19,2.46,-0.40,
3499,2014-03-20,2.46,0.00,
3500,2014-03-21,2.45,-0.41,
3501,2014-03-22,2.45,-0.41,
3502,2014-03-23,2.45,-0.41,
3503,2014-03-24,2.46,+ 0.41,
3504,2014-03-25,2.48,+ 0.81,
3505,2014-03-26,2.48,0.00,
3506,2014-03-27,2.48,0.00,
3507,2014-03-28,2.48,0.00,
3508,2014-03-29,2.48,0.00,
3509,2014-03-30,2.48,0.00,
3510,2014-03-31,2.49,+ 0.40,
3511,2014-04-01,2.48,-0.40,
3512,2014-04-02,2.48,0.00,
